house_id,area_sqft,bedrooms,bathrooms,floors,year_built,garage,locality,distance_to_city_km,school_rating,renovated,condition,price_inr
HSE68127,2004,3,3,2,2009,0,Suburban,14.2,8.4,0,Average,147.91
HSE46574,1764,1,1,1,1970,1,Suburban,19.2,6.5,1,Good,124.92
HSE45867,2031,3,3,2,2006,1,Suburban,28.6,6.6,0,Good,138.6
HSE45988,2518,2,1,2,2013,1,Rural,55.2,6.7,0,Good,123.72
HSE88912,1896,3,3,1,1986,1,Rural,63.6,6.2,0,Excellent,102.73
HSE55006,1533,3,2,1,2005,0,Rural,34.7,4.8,1,Excellent,120.54
HSE74477,2053,4,4,2,1978,0,Urban,9.6,6.5,1,Good,180.27
HSE63519,2327,4,4,2,2017,0,Suburban,22.4,9.2,1,Good,157.23
HSE13959,1873,2,2,1,1999,0,Urban,5.0,3.7,1,Good,152.36
HSE51836,1495,3,3,2,2002,1,Suburban,26.1,3.9,0,Excellent,126.34
HSE62281,2143,3,3,1,1973,1,Suburban,21.7,4.8,0,Good,131.79
HSE53946,1894,2,1,1,1990,1,Suburban,26.3,3.3,1,Good,116.89
HSE88311,2141,4,3,1,1980,0,Rural,57.9,8.1,0,Average,109.68
HSE61687,1186,3,3,2,2002,1,Urban,5.4,7.5,1,Poor,137.63
HSE22422,2567,4,3,3,2001,0,Rural,77.1,5.0,0,Good,104.1
HSE45717,1624,2,2,2,2022,0,Suburban,13.0,9.7,0,Good,133.43
HSE03751,2293,3,3,1,1974,1,Urban,1.6,5.4,0,Good,168.4
HSE31379,2335,3,2,3,1996,1,Urban,4.3,7.0,0,Poor,155.21
HSE17376,1984,4,3,1,1990,1,Rural,40.0,3.1,1,Average,106.58
HSE84439,1600,2,1,1,1989,0,Urban,7.9,7.3,0,Average,126.04
HSE25599,1495,4,3,1,1976,1,Urban,2.8,8.6,0,Good,139.55
HSE48698,1187,3,3,1,1993,1,Urban,5.9,8.3,1,Excellent,152.61
HSE31421,1576,4,4,2,2005,1,Rural,31.1,9.3,1,Good,123.47
HSE28049,1487,3,2,2,1986,0,Urban,1.1,7.0,1,Good,136.54
HSE93281,1541,4,3,1,2001,1,Suburban,25.0,6.2,1,Good,135.88
HSE07755,1766,4,3,1,2008,1,Urban,9.3,,0,Excellent,182.06
HSE72820,1150,4,3,1,1985,1,Suburban,12.7,6.2,0,Excellent,118.85
HSE17084,951,3,3,2,2005,1,Suburban,21.6,3.0,0,Average,92.3
HSE47625,1311,3,3,1,1973,1,Rural,41.6,7.0,1,Excellent,105.92
HSE28850,2338,4,3,1,2000,1,Urban,6.8,6.5,1,Excellent,193.17
HSE68851,2070,3,2,2,2009,0,Urban,4.6,4.7,1,Average,151.72
HSE40309,1396,4,4,1,1985,1,Suburban,24.8,9.5,1,Good,131.97
HSE07813,2265,3,2,1,2005,0,Suburban,21.7,6.2,0,Good,140.7
HSE19681,1980,3,3,1,2001,1,Suburban,12.3,8.1,0,Good,145.45
HSE89348,1268,3,2,1,2022,1,Suburban,20.1,4.6,0,Poor,104.02
HSE37787,1602,3,2,2,1974,0,Suburban,16.7,3.3,1,Excellent,119.83
HSE27734,1788,5,4,1,1974,0,Rural,63.7,,1,Average,109.21
HSE35045,2093,3,3,3,2016,0,Urban,1.7,3.7,0,Good,161.93
HSE45674,2765,4,4,1,1979,1,Rural,59.5,8.2,1,Average,143.45
HSE42046,1437,4,3,1,2021,1,Suburban,23.7,8.9,1,Average,125.83
HSE45896,1918,3,3,1,1989,1,Suburban,27.1,4.0,1,Excellent,143.26
HSE05317,2084,1,1,2,2019,1,Rural,64.3,6.1,1,Good,107.38
HSE48046,1184,2,2,1,2013,0,Suburban,19.2,7.8,1,Good,118.1
HSE12138,1664,4,3,2,2007,1,Suburban,27.0,7.2,0,Average,114.16
HSE78308,2098,3,3,1,1996,0,Urban,4.1,3.2,1,Average,162.83
HSE64813,1054,3,3,1,2016,0,Suburban,22.6,9.1,0,Excellent,120.65
HSE67189,2011,5,5,2,1995,1,Suburban,15.5,8.2,0,Good,161.67
HSE43467,1594,3,2,1,1978,0,Suburban,29.7,3.5,1,Good,107.84
HSE00311,1943,2,1,1,2002,0,Suburban,26.5,9.4,0,Poor,113.82
HSE86562,2602,3,2,2,1992,0,Suburban,22.3,9.0,1,Good,160.7
HSE00417,2086,4,4,1,1984,1,Rural,49.0,4.9,1,Poor,109.13
HSE53078,1546,3,3,1,2020,1,Rural,51.8,3.3,0,Excellent,99.79
HSE69823,1824,3,3,2,2004,0,Urban,2.5,9.2,0,Good,160.61
HSE89959,1909,4,3,3,2018,1,Urban,1.5,6.6,1,Average,151.9
HSE05230,2355,3,2,2,1971,1,Suburban,23.1,8.5,1,Excellent,152.65
HSE91897,789,4,3,1,1984,0,Suburban,15.8,6.3,0,Average,96.87
HSE66105,1153,3,3,2,1990,1,Urban,6.0,6.2,1,Good,136.75
HSE47847,2166,3,3,1,1993,1,Urban,9.5,3.2,1,Poor,156.73
HSE06977,2304,5,5,2,1985,1,Rural,36.0,4.0,0,Average,135.25
HSE11158,624,3,2,2,2000,1,Rural,41.6,9.4,0,Average,61.73
HSE92802,1723,3,2,2,2020,1,Suburban,15.0,7.3,0,Good,139.78
HSE70838,1789,3,3,2,2007,1,Rural,65.2,3.5,0,Good,90.91
HSE46639,995,3,3,1,2011,0,Urban,4.5,4.0,1,Good,115.66
HSE54786,2092,3,2,1,1985,0,Urban,6.8,8.6,1,Excellent,178.48
HSE81571,2272,3,3,2,1978,1,Urban,5.1,7.1,0,Excellent,182.41
HSE34932,1577,2,1,1,2000,1,Suburban,24.2,8.5,0,Excellent,128.3
HSE12614,1647,2,2,1,2004,1,Urban,3.5,5.8,1,Average,148.76
HSE96644,1599,4,4,2,1985,0,Urban,2.7,9.0,1,Good,168.28
HSE94629,1790,2,2,1,1981,1,Suburban,16.7,5.6,0,Average,100.95
HSE22807,1668,3,3,1,1988,0,Suburban,19.7,8.2,0,Good,129.61
HSE69002,2243,4,4,1,2013,1,Suburban,29.1,5.2,0,Good,147.38
HSE95717,1030,3,2,1,1983,1,Urban,1.1,6.0,0,Excellent,123.9
HSE54036,1569,5,5,1,2008,0,Suburban,19.8,4.3,0,Average,124.16
HSE07698,1654,2,1,1,1987,0,Suburban,23.1,7.5,0,Poor,103.19
HSE15231,1818,5,5,1,2007,1,Suburban,27.4,8.3,0,Excellent,164.64
HSE30373,1557,4,4,3,2007,1,Suburban,20.9,7.3,1,Poor,127.42
HSE41509,2412,3,3,1,2001,0,Suburban,20.1,,0,Excellent,138.42
HSE84094,2123,2,1,3,1989,1,Urban,9.0,8.5,0,Average,143.09
HSE19940,2238,1,1,2,2009,0,Suburban,25.5,9.4,0,Average,137.55
HSE50368,1943,3,2,1,2010,1,Urban,2.2,,0,Excellent,161.12
HSE25526,1444,3,2,2,1992,1,Suburban,26.2,7.0,1,Good,124.09
HSE49697,2409,3,3,2,1980,1,Urban,8.2,8.4,0,Average,171.49
HSE20003,400,3,2,2,2014,1,Suburban,10.4,5.9,1,Good,91.01
HSE66692,1993,4,3,2,1978,0,Urban,5.0,8.7,0,Average,158.05
HSE86930,935,2,2,1,2000,0,Suburban,11.3,5.9,0,Good,103.91
HSE94867,2700,4,3,1,2022,0,Suburban,19.3,4.8,1,Excellent,151.65
HSE65748,2415,4,3,2,1996,1,Rural,52.7,8.8,0,Poor,128.08
HSE75392,2605,3,3,1,1994,0,Urban,5.9,3.2,0,Average,156.0
HSE73975,1832,5,4,3,2000,0,Urban,9.2,8.6,1,Average,159.53
HSE88137,2209,4,4,1,1985,0,Suburban,10.2,8.6,0,Average,140.3
HSE80316,2449,3,2,1,2004,1,Suburban,10.4,8.8,0,Good,167.41
HSE12723,1348,4,3,2,1988,0,Suburban,,5.9,0,Good,113.97
HSE78664,2183,3,3,1,1982,1,Urban,9.9,4.1,1,Average,157.75
HSE98672,1823,3,3,2,2014,0,Suburban,20.8,3.3,1,Good,126.65
HSE81949,2409,2,1,2,1980,1,Suburban,12.9,4.0,0,Average,135.82
HSE37017,2047,3,2,1,1974,1,Suburban,20.0,6.4,0,Excellent,136.4
HSE56913,1056,3,3,2,2004,1,Suburban,25.3,4.6,0,Excellent,114.49
HSE96254,2272,5,5,1,1993,0,Urban,3.2,9.1,1,Good,177.93
HSE85398,2486,3,3,1,2001,1,Rural,43.0,9.7,0,Good,136.86
HSE30954,2009,2,2,3,2010,0,Suburban,18.8,9.2,0,Good,134.61
HSE37277,2085,4,4,2,1970,1,Urban,8.4,6.2,0,Poor,144.45
HSE41458,1285,4,4,1,1983,1,Suburban,19.2,5.2,1,Average,117.48
HSE43372,919,3,3,1,2012,1,Urban,5.0,4.5,0,Good,119.89
HSE92133,2314,4,4,1,1973,0,Suburban,10.5,9.2,1,Good,173.01
HSE76316,1930,3,3,2,2015,1,Urban,1.8,6.6,0,Average,153.76
HSE27826,2237,4,4,1,1991,1,Urban,8.2,4.6,0,Average,169.69
HSE25301,2273,3,3,2,1975,0,Suburban,28.0,9.2,0,Average,122.79
HSE89888,561,4,4,3,1974,1,Suburban,11.8,5.8,1,Average,105.29
HSE19718,2268,4,4,1,1986,1,Urban,2.1,3.5,1,Good,175.63
HSE89968,2587,4,4,2,1989,1,Urban,1.7,9.1,1,Excellent,208.39
HSE70477,721,4,3,3,2003,1,Suburban,27.5,9.6,1,Good,104.07
HSE05799,1045,2,1,1,2011,0,Urban,5.5,5.7,0,Good,120.8
HSE55888,2205,5,5,1,2010,1,Suburban,12.1,3.4,0,Good,155.76
HSE88301,831,3,3,2,1976,0,Suburban,27.8,4.1,0,Good,86.24
HSE24771,1172,3,3,2,1994,0,Suburban,15.9,7.3,0,Excellent,568.6443583913109
HSE55566,3306,4,3,1,2002,0,Rural,75.0,3.4,0,Average,121.59
HSE59734,1606,3,3,1,2004,1,Urban,9.9,4.0,0,Average,138.3
HSE15178,1940,4,3,1,2017,1,Rural,34.4,9.2,1,Good,135.01
HSE08868,660,2,2,1,1975,1,Suburban,19.1,7.5,0,Good,82.38
HSE48946,1643,4,4,2,1981,1,Urban,5.4,7.3,1,Good,144.98
HSE23434,1431,5,5,2,1976,1,Rural,65.0,5.1,0,Good,76.35
HSE32118,1814,2,1,2,2012,0,Suburban,10.9,9.0,0,Average,117.27
HSE06105,1694,3,3,1,2021,1,Urban,9.7,7.2,1,Average,156.98
HSE91987,1247,4,3,1,2010,1,Urban,1.7,4.7,0,Average,124.82
HSE61825,1382,3,3,1,2011,0,Suburban,12.0,3.9,0,Good,129.87
HSE57121,2132,3,3,1,2016,1,Urban,9.2,7.4,1,Good,176.61
HSE12245,2790,2,1,1,2009,1,Suburban,12.7,7.8,1,Average,174.71
HSE92107,2013,4,3,2,2007,0,Suburban,20.5,6.6,1,Good,150.39
HSE10657,2637,3,3,1,1985,1,Urban,5.3,6.4,0,Good,185.55
HSE39125,1863,2,1,1,2021,0,Rural,43.0,5.1,0,Excellent,99.55
HSE71710,907,5,4,1,2008,1,Urban,2.9,3.4,0,Excellent,143.31
HSE67301,1689,3,3,2,1994,1,Urban,,5.5,0,Good,148.43
HSE54272,1931,5,5,2,2018,0,Urban,5.4,9.1,0,Average,154.51
HSE95919,1770,5,5,1,1987,1,Rural,57.7,7.1,0,Average,118.74
HSE81202,2174,2,2,1,1978,1,Suburban,27.3,5.7,0,Average,123.91
HSE17248,2482,2,2,1,1991,0,Suburban,22.0,6.6,1,Excellent,150.98
HSE89637,1976,4,4,1,1985,0,Suburban,12.7,8.8,0,Good,140.36
HSE59181,1502,2,1,2,1975,1,Rural,76.3,6.8,0,Good,81.45
HSE94623,1274,4,3,2,1977,1,Suburban,15.3,9.7,1,Poor,128.39
HSE38349,1049,4,4,1,1979,1,Urban,6.2,6.6,1,Excellent,149.45
HSE02172,1092,5,5,2,1970,1,Suburban,16.0,8.4,1,Good,125.23
HSE67122,644,4,3,2,1999,1,Suburban,27.2,8.6,0,Good,118.26
HSE14674,3058,2,2,2,1975,0,Suburban,23.1,9.4,0,Excellent,154.66
HSE07676,1688,3,3,3,1994,0,Suburban,20.5,7.7,0,Poor,118.49
HSE20435,1892,3,3,1,1990,1,Urban,6.3,7.4,0,Good,173.62
HSE37768,1599,3,3,2,1988,0,Rural,38.3,5.3,0,Good,112.97
HSE28155,1987,3,3,1,1999,1,Urban,2.4,8.6,1,Average,170.87
HSE66974,459,3,2,1,1989,1,Rural,56.3,3.7,0,Good,51.04
HSE56854,1458,2,2,1,2018,1,Suburban,20.6,8.3,0,Good,123.11
HSE95238,1511,4,4,1,1995,0,Urban,6.0,5.9,0,Good,141.42
HSE82982,1361,3,3,1,1993,0,Suburban,24.0,7.0,0,Average,95.09
HSE55092,889,5,5,1,2007,1,Suburban,24.3,5.5,1,Good,119.39
HSE49627,1830,4,4,1,1985,0,Rural,43.7,9.2,1,Average,118.43
HSE57347,1996,2,2,2,1983,0,Urban,8.9,9.8,0,Good,149.37
HSE11735,1412,1,1,2,2008,0,Urban,8.2,4.8,0,Average,116.84
HSE41950,1025,3,3,1,1982,0,Suburban,10.7,4.0,1,Good,98.72
HSE32183,2562,4,4,3,2018,0,Urban,5.3,4.7,1,Good,170.02
HSE92115,1429,5,4,1,2003,1,Suburban,23.1,5.5,1,Excellent,144.27
HSE19501,1415,2,1,2,2006,1,Urban,8.4,8.1,0,Good,139.99
HSE71880,1534,2,2,2,1980,1,Rural,71.3,6.1,1,Good,88.37
HSE60906,868,2,1,2,1972,1,Suburban,26.9,9.6,1,Average,102.43
HSE25576,2578,5,4,2,2012,1,Rural,49.1,8.1,1,Average,141.96
HSE24912,1702,2,1,1,1992,1,Urban,2.3,7.5,0,Average,140.46
HSE97520,1643,2,1,2,1990,1,Urban,1.0,8.1,0,Good,142.46
HSE88382,2694,4,4,1,2022,0,Suburban,16.2,8.8,1,Average,174.92
HSE06634,1858,3,3,2,1993,1,Suburban,29.2,7.0,1,Average,137.63
HSE29941,1292,2,2,1,1985,1,Urban,1.7,,0,Excellent,132.56
HSE93978,904,4,4,1,1993,0,Urban,,3.5,0,Average,107.17
HSE18508,2817,3,3,2,2001,1,Urban,2.3,8.9,0,Good,184.59
HSE47841,1992,4,4,2,2014,1,Suburban,15.5,3.9,1,Good,168.38
HSE01972,1859,2,1,1,1987,1,Rural,57.0,3.5,0,Good,89.14
HSE61397,3056,3,3,2,1970,1,Suburban,15.3,3.2,1,Good,171.21
HSE11266,3019,3,2,3,2006,1,Urban,5.8,5.3,1,Good,209.01
HSE71203,1294,5,4,1,2012,0,Urban,,8.7,0,Average,147.25
